"","City","OtherName","Country","Latitude","Longitude","Certainty","year","pop"
"8756","Shizuoka","Sumpu","Japan","34.97712","138.383084",2,1950,238000
"8757","Singapore",NA,"Singapore","1.28967","103.85007",1,1950,740000
"8758","Smyrna","Izmir","Turkey","38.41273","27.13838",1,1950,231000
"8759","Sofia",NA,"Bulgaria","42.69751","23.32415",1,1950,437000
"8760","Solapur","Sholapur","India","17.659919","75.906391",1,1950,261000
"8761","Southampton",NA,"United Kingdom","50.90395","-1.40428",3,1950,210000
"8762","Springfield","Massachusetts","United States of America","42.112411","-72.547455",1,1950,349000
"8763","Srinagar",NA,"India","34.08842","74.80298",1,1950,243000
"8764","St. Louis","Missouri","United States of America","38.626978","-90.199403",1,1950,1366000
"8765","Stockholm",NA,"Sweden","59.33258","18.0649",1,1950,923000
"8766","Stoke",NA,"United Kingdom","53.25","-2.86667",1,1950,345000
"8767","Strasbourg","Strassburg","France","48.58342","7.74296",1,1950,230000
"8768","Stuttgart",NA,"Germany","48.78232","9.17702",1,1950,515000
"8769","Sunderland",NA,"United Kingdom","54.90465","-1.38222",2,1950,223000
"8770","Surabaya","Soerabaja","Indonesia","-7.24917","112.75083",1,1950,750000
"8771","Surakarta","Soerakarta","Indonesia","-7.55611","110.83167",1,1950,330000
"8772","Surat",NA,"India","21.19594","72.83023",1,1950,218000
"8773","Suzhou","Soochow","China","31.3","120.6",1,1950,511000
"8774","Sverdlovs'k","Sverdlovsk","Ukraine","48.08455","39.651631",1,1950,610000
"8775","Swatow","Shantou","China","23.353299","116.681838",2,1950,258000
"8776","Sydney",NA,"Australia","-33.86785","151.20732",1,1950,1635000
"8777","Syracuse","New York","United States of America","43.048122","-76.147424",1,1950,264000
"8778","Tabriz",NA,"Iran","38.08","46.2919",1,1950,274000
"8779","Taichung",NA,"Taiwan","24.1469","120.6839",1,1950,207000
"8780","Tainan City","Taiwan","China","22.983333","120.18333",3,1950,229000
"8781","Taipei",NA,"Taiwan","25.04776","121.53185",1,1950,450000
"8782","Taiyuan",NA,"China","37.87059","112.548879",1,1950,300000
"8783","Tallinn","Reval","Estonia","59.436961","24.753575",1,1950,225000
"8784","Tashkent",NA,"Uzbekistan","41.26465","69.21627",1,1950,650000
"8785","Tbilisi","Tiflis","Georgia","41.709975","44.792989",1,1950,585000
"8786","Tehran","Teheran","Iran","35.69439","51.42151",1,1950,989000
"8787","Tel Aviv",NA,"Israel","32.08088","34.78057",1,1950,321000
"8788","The Hague","s-Gravenhage","Netherlands","52.070492","4.300694",1,1950,638000
"8789","Thessaloniki","Salonica, Thessalonica","Greece","40.63935","22.944606",1,1950,217000
"8790","Tianjin","Tientsin","China","39.14222","117.17667",1,1950,1795000
"8791","Tiruchirappalli","Trichinopoly","India","10.805","78.685556",3,1950,251000
"8792","Tokyo","Yedo, Edo","Japan","35.6895","139.69171",1,1950,7000000
"8793","Toledo","Ohio","United States of America","41.571019","-83.966889",1,1950,363000
"8794","Toronto",NA,"Canada","43.70011","-79.4163",1,1950,970000
"8795","Toulouse",NA,"France","43.60426","1.44367",1,1950,235000
"8796","Trieste","Triest","Italy","45.633333","13.8",2,1950,270000
"8797","Tucuman","Tucumán","Argentina","-26.808285","-65.21759",1,1950,214000
"8798","Tula",NA,"Russian Federation","54.107722","37.573261",1,1950,304000
"8799","Tulsa","Oaklahoma","United States of America","36.15398","-95.99278",1,1950,205000
"8800","Tunis",NA,"Tunisia","36.818811","10.165961",1,1950,405000
"8801","Turin",NA,"Italy","45.07049","7.68682",1,1950,765000
"8802","Tver","Kalinin","Russian Federation","56.858722","35.917597",1,1950,220000
"8803","Ufa",NA,"Russian Federation","54.78517","56.04562",1,1950,245000
"8804","Utrecht",NA,"Netherlands","52.09083","5.12222",1,1950,274000
"8805","Vadodara","Baroda","India","22.30731","73.181098",3,1950,208000
"8806","Valencia",NA,"Spain","39.469908","-0.376289",1,1950,534000
"8807","Valparaiso",NA,"Chile","-33.05","-71.6167",1,1950,298000
"8808","Vancouver",NA,"Canada","49.24966","-123.11934",1,1950,525000
"8809","Varanasi ","Benares","India","25.317645","82.973914",2,1950,345000
"8810","Venice",NA,"Italy","45.440847","12.315514",1,1950,354000
"8811","Vienna","Wien","Austria","48.20849","16.37208",1,1950,1755000
"8812","Vilnius","Vilna","Lithuania","54.683333","25.283333",1,1950,255000
"8813","Vladivostok",NA,"Russian Federation","43.10562","131.87353",1,1950,240000
"8814","Volgograd","Stalingrad, Tsaritsyn","Russian Federation","48.71939","44.50184",2,1950,415000
"8815","Voronezh",NA,"Russian Federation","51.67204","39.1843",1,1950,370000
"8816","Warsaw",NA,"Poland","52.22977","21.01178",1,1950,803000
"8817","Washington D.C.","Washington","United States of America","38.914144","-77.0234",1,1950,1285000
"8818","Weisbaden","Lainz-Weisbaden","Germany","50.06308","8.243344",1,1950,335000
"8819","Wellington",NA,"New Zealand","-41.286452","174.776253",1,1950,204000
"8820","Winnipeg",NA,"Canada","49.8844","-97.14704",1,1950,292000
"8821","Worcester",NA,"United States of America","42.266667","-71.8",1,1950,213000
"8822","Wroclaw","Breslau","Germany","51.116667","17.033333",3,1950,279000
"8823","Wuhan","Wuchang","China","30.58333","114.26667",1,1950,1150000
"8824","Wuhu",NA,"China","31.33728","118.37351",1,1950,203000
"8825","Wuppertal","Barmen-Elberfeld","Germany","51.268752","7.18026",2,1950,363000
"8826","Wuxi","Jiangsu province, Wuchang, Wuhsi","China","31.49117","120.31191",1,1950,273000
"8827","Xian","Sian, Changan, Xi'an","China","34.341485","108.940404",1,1950,559000
"8828","Xuzhou","Suchow, Suifu, Hsuchow","China","34.26","117.21",1,1950,339000
"8829","Yangon",NA,"Myanmar","16.80528","96.15611",1,1950,600000
"8830","Yaroslavl",NA,"Russian Federation","57.626072","39.884464",2,1950,328000
"8831","Yerevan","Erivan","Armenia","40.183333","44.516667",1,1950,315000
"8832","Yogyakarta","Jogjakarta","Indonesia","-7.797139","110.368833",1,1950,240000
"8833","Youngstown","Ohio","United States of America","41.1","-80.65",1,1950,292000
"8834","Zagreb",NA,"Croatia","45.81444","15.97798",1,1950,325000
"8835","Zaporizhia","Zaporozhye","Ukraine","47.8388","35.139567",1,1950,330000
"8836","Zaragoza",NA,"Spain","41.648792","-0.889581",1,1950,264000
"8837","Zurich",NA,"Switzerland","47.36667","8.55",1,1950,405000
"8838","Linqing","Linching","China","36.849444","115.706111",3,1953,45000
"8839","Alexandria",NA,"Egypt","31.200092","29.918739",1,1970,2250000
"8840","Athens",NA,"Greece","37.97945","23.71622",1,1970,2450000
"8841","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1970,2138000
"8842","Bangkok",NA,"Thailand","13.75398","100.50144",1,1970,3125000
"8843","Barcelona",NA,"Spain","41.38879","2.15899",1,1970,2975000
"8844","Beijing","Peking","China","39.9075","116.39723",1,1970,4800000
"8845","Birmingham","Alabama","United States of America","33.520661","-86.80249",1,1970,2705000
"8846","Bogota","Bacata, Funza, Bogotá","Columbia","4.598056","-74.075833",1,1970,2350000
"8847","Boston",NA,"United States of America","42.358431","-71.059772",1,1970,3762000
"8848","Brussel","Brussels","Belgium","50.85045","4.34878",1,1970,1990000
"8849","Budapest",NA,"Hungary","47.49801","19.03991",1,1970,2325000
"8850","Buenos Aires",NA,"Argentina","-34.61315","-58.37723",1,1970,8625000
"8851","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1970,6600000
"8852","Calcutta","Kolkata","India","22.56263","88.36304",1,1970,6900000
"8853","Caracas",NA,"Venezuela","10.48801","-66.87919",1,1970,2335000
"8854","Chicago","Illinois","United States of America","41.85003","-87.65005",1,1970,7585000
"8855","Chongqing","Chonquing, Chungking","China","29.56301","106.551557",2,1970,2300000
"8856","Cleveland","Ohio","United States of America","41.499495","-81.695409",1,1970,2361000
"8857","Delhi",NA,"India","28.65381","77.22897",1,1970,4300000
"8858","Detroit","Michigan","United States of America","42.33143","-83.04575",1,1970,4720000
"8859","Hamburg",NA,"Germany","53.57532","10.01534",1,1970,2335000
"8860","Harbin","Haerbin","China","45.75","126.65",1,1970,2750000
"8861","Ho Chi Minh","Saigon","Vietnam","10.823099","106.628767",1,1970,2550000
"8862","Hong Kong",NA,"China","22.28552","114.15769",1,1970,3500000
"8863","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1970,2825000
"8864","Jakarta","Batavia","Indonesia","-6.21462","106.84513",1,1970,4300000
"8865","Johannesburg",NA,"South Africa","-26.20227","28.04363",1,1970,2550000
"8866","Karachi",NA,"Pakistan","24.9056","67.0822",1,1970,3200000
"8867","Katowice",NA,"Poland","50.25842","19.02754",1,1970,2065000
"8868","Lima","Rimac","Peru","-12.04318","-77.02824",1,1970,2900000
"8869","London",NA,"United Kingdom","51.511214","-0.119825",1,1970,10875000
"8870","Los Angeles","California","United States of America","34.052234","-118.243685",1,1970,8712000
"8871","Madras",NA,"India","13.08784","80.27847",1,1970,3050000
"8872","Madrid",NA,"Spain","40.416775","-3.703789",1,1970,3400000
"8873","Manchester",NA,"United Kingdom","53.48095","-2.23743",1,1970,2850000
"8874","Manila",NA,"Philippines","14.58","121",1,1970,4350000
"8875","Melbourne",NA,"Australia","-37.814","144.96332",1,1970,2400000
"8876","Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,1970,9000000
"8877","Milan",NA,"Italy","45.465453","9.198786",1,1970,3560000
"8878","Montreal","Montréal","Canada","45.50884","-73.58781",1,1970,2660000
"8879","Moscow",NA,"Russian Federation","55.75222","37.61556",1,1970,9800000
"8880","Mumbai","Bombay","India","19.07283","72.88261",1,1970,6610000
"8881","Nagoya",NA,"Japan","35.181447","136.906397",1,1970,2975000
"8882","Nanjing","Nanking","China","32.05","118.766667",1,1970,200000
"8883","Naples",NA,"Italy","40.851775","14.268122",1,1970,1930000
"8884","New York","New York","United States of America","40.714353","-74.005972",1,1970,17252000
"8885","Osaka",NA,"Japan","34.693216","135.502082",1,1970,12000000
"8886","Paris",NA,"France","48.856614","2.352222",1,1970,8875000
"8887","Philadelphia","Pennsylvania","United States of America","39.95","-75.1667",1,1970,5279000
"8888","Pittsburgh","Pennsylvania","United States of America","40.44062","-79.99589",1,1970,2045000
"8889","Rio de Janeiro",NA,"Brazil","-22.90278","-43.2075",1,1970,7000000
"8890","Rome",NA,"Italy","41.89474","12.4839",1,1970,2960000
"8891","Ruhr",NA,"Germany","51.407415","6.862626",1,1970,5450000
"8892","Saint Petersburg","Leningrad","Russian Federation","59.89444","30.26417",1,1970,4350000
"8893","San Francisco","California","United States of America","37.77493","-122.419416",1,1970,4278000
"8894","Santiago",NA,"Chile","-33.45","-70.666667",1,1970,2900000
"8895","Sao Paolo","São Paulo","Brazil","-23.5475","-46.63611",1,1970,8050000
"8896","Seoul","Hanyang","Republic of Korea","37.56826","126.97783",1,1970,5900000
"8897","Shanghai",NA,"China","31.22222","121.45806",1,1970,7900000
"8898","Shenyang","Fengtien, Mukden","China","41.79222","123.43278",1,1970,2000000
"8899","Singapore",NA,"Singapore","1.28967","103.85007",1,1970,2225000
"8900","St. Louis","Missouri","United States of America","38.626978","-90.199403",1,1970,2299000
"8901","Sydney",NA,"Australia","-33.86785","151.20732",1,1970,2780000
"8902","Taipei",NA,"Taiwan","25.04776","121.53185",1,1970,2490000
"8903","Taiyuan",NA,"China","37.87059","112.548879",1,1970,2000000
"8904","Tehran","Teheran","Iran","35.69439","51.42151",1,1970,3325000
"8905","Tianjin","Tientsin","China","39.14222","117.17667",1,1970,3800000
"8906","Tokyo","Yedo, Edo","Japan","35.6895","139.69171",1,1970,20450000
"8907","Toronto",NA,"Canada","43.70011","-79.4163",1,1970,2495000
"8908","Vienna","Wien","Austria","48.20849","16.37208",1,1970,1968000
"8909","Washington D.C.","Washington","United States of America","38.914144","-77.0234",1,1970,2957000
"8910","Wuhan","Wuchang","China","30.58333","114.26667",1,1970,2560000
"8911","Yangon",NA,"Myanmar","16.80528","96.15611",1,1970,2250000
"8912","Abidjan",NA,"Cote D'Ivoire","5.30966","-4.01266",1,1975,685000
"8913","Accra",NA,"Ghana","5.55602","-0.1969",1,1975,990000
"8914","Addis Ababa",NA,"Ethiopia","9.02497","38.74689",1,1975,1161000
"8915","Adelaide",NA,"Australia","-34.92866","138.59863",1,1975,899000
"8916","Agra",NA,"India","27.18333","78.01667",1,1975,650000
"8917","Ahmedabad","Asawal","India","23.039568","72.566004",1,1975,2000000
"8918","Akron","Ohio","United States of America","41.0731","-81.5178",1,1975,628000
"8919","Albany","New York","United States of America","42.652578","-73.756233",1,1975,745000
"8920","Aleppo",NA,"Syria","36.216667","37.166667",1,1975,740000
"8921","Alexandria",NA,"Egypt","31.200092","29.918739",1,1975,2800000
"8922","Algiers",NA,"Algiers","36.7525","3.04197",1,1975,1800000
"8923","Allahabad","Prayag","India","25.44894","81.83328",1,1975,544000
"8924","Allentown","Pennsylvania","United States of America","40.17789","-74.58349",1,1975,519000
"8925","Almaty","Alma-Ata","Kazakhstan","43.2775","76.895833",1,1975,838000
"8926","Amman",NA,"Jordan","31.95522","35.94503",1,1975,607000
"8927","Amsterdam",NA,"Netherlands","52.37403","4.88969",1,1975,1800000
"8928","Ankara","Angora","Turkey","39.91987","32.85427",1,1975,1600000
"8929","Anshan",NA,"China","41.1167","122.9833",1,1975,1247000
"8930","Antwerp","Antwerpen","Belgium","51.219217","4.402883",1,1975,1097000
"8931","Ao","Zhengzhou","China","34.766667","113.65",2,1975,1271000
"8932","Asuncion","Asunción","Paraguay","-25.30066","-57.63591",1,1975,500000
"8933","Athens",NA,"Greece","37.97945","23.71622",1,1975,3300000
"8934","Atlanta",NA,"United States of America","33.749","-84.38798",1,1975,1700000
"8935","Auckland",NA,"New Zealand","-36.86667","174.76667",1,1975,796000
"8936","Baghdad","Bagdad","Iraq","33.34058","44.40088",1,1975,2900000
"8937","Baku",NA,"Azerbaijan","40.37767","49.89201",1,1975,1383000
"8938","Baltimore","Maryland","United States of America","39.29038","-76.61219",1,1975,1800000
"8939","Bandung",NA,"Indonesia","-6.914744","107.609814",3,1975,1300000
"8940","Bangalore",NA,"India","12.97194","77.59369",1,1975,2000000
"8941","Bangkok",NA,"Thailand","13.75398","100.50144",1,1975,4300000
"8942","Baotou","Paotow","China","40.65744","109.84054",1,1975,1135000
"8943","Barcelona",NA,"Spain","41.38879","2.15899",1,1975,3500000
"8944","Barnaul",NA,"Russian Federation","53.36056","83.76361",1,1975,560000
"8945","Barranquilla",NA,"Colombia","10.96854","-74.78132",1,1975,755000
"8946","Basra","Basrah","Iraq","30.5","47.816667",2,1975,900000
"8947","Beijing","Peking","China","39.9075","116.39723",1,1975,5200000
"8948","Beirut",NA,"Lebanon","33.88894","35.49442",1,1975,800000
"8949","Belem","Belém, Para","Brazil","-1.455833","-48.503889",3,1975,800000
"8950","Belfast",NA,"Ireland","54.597283","-5.930117",1,1975,720000
"8951","Belgrade","Beograd","Serbia","44.80401","20.46513",1,1975,1275000
"8952","Belo Horizonte",NA,"Brazil","-19.92083","-43.93778",1,1975,2000000
"8953","Benxi",NA,"China","41.28861","123.765",1,1975,697000
"8954","Bilbao",NA,"Spain","43.26271","-2.92528",1,1975,875000
"8955","Birmingham",NA,"United Kingdom","52.48142","-1.89983",1,1975,2700000
"8956","Birmingham","Alabama","United States of America","33.520661","-86.80249",1,1975,679000
"8957","Bogota","Bacata, Funza, Bogotá","Columbia","4.598056","-74.075833",1,1975,3000000
"8958","Bologna",NA,"Italy","44.49381","11.33875",1,1975,560000
"8959","Bonn",NA,"Germany","50.73438","7.09548",1,1975,525000
"8960","Bordeaux",NA,"France","44.84044","-0.5805",1,1975,612000
"8961","Boston",NA,"United States of America","42.358431","-71.059772",1,1975,3800000
"8962","Brasilia","Brasília","Brazil","-15.77972","-47.92972",1,1975,763000
"8963","Bremen",NA,"Germany","53.07516","8.80777",1,1975,830000
"8964","Brisbane",NA,"Australia","-27.46794","153.02809",1,1975,958000
"8965","Bristol",NA,"United Kingdom","51.45523","-2.59665",1,1975,635000
"8966","Brussel","Brussels","Belgium","50.85045","4.34878",1,1975,2100000
"8967","Bucharest",NA,"Romania","44.43225","26.10626",1,1975,1500000
"8968","Budapest",NA,"Hungary","47.49801","19.03991",1,1975,2000000
"8969","Buenos Aires",NA,"Argentina","-34.61315","-58.37723",1,1975,8400000
"8970","Buffalo",NA,"United States of America","42.9047","-78.8494",1,1975,1500000
"8971","Busan","Pusan","Republic of Korea","35.179554","129.075642",3,1975,2400000
"8972","Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,1975,8400000
"8973","Calcutta","Kolkata","India","22.56263","88.36304",1,1975,7800000
"8974","Cali","Santiago de Cali","Colombia","3.43722","-76.5225",1,1975,1035000
"8975","Cape Town",NA,"South Africa","-33.92584","18.42322",1,1975,1250000
"8976","Caracas",NA,"Venezuela","10.48801","-66.87919",1,1975,2400000
"8977","Cardiff",NA,"Wales","51.481581","-3.17909",1,1975,615000
"8978","Casablanca",NA,"Morocco","33.58831","-7.61138",1,1975,1800000
"8979","Changchun","Hsinking, Kwangchingtsu","China","43.9","125.2",1,1975,1392000
"8980","Changsha",NA,"China","28.196111","112.972222",1,1975,939000
"8981","Changzhou","Changchow, Jiangsu province","China","31.77358","119.95401",1,1975,631000
"8982","Chelyabinsk",NA,"Russian Federation","55.15402","61.42915",1,1975,1140000
"8983","Chengdu",NA,"China","30.66667","104.06667",1,1975,1401000
"8984","Chicago","Illinois","United States of America","41.85003","-87.65005",1,1975,7600000
"8985","Chittagong",NA,"Bangladesh","22.3384","91.83168",1,1975,970000
"8986","Chongqing","Chonquing, Chungking","China","29.56301","106.551557",2,1975,2600000
"8987","Cincinnati",NA,"United States of America","39.162","-84.45689",1,1975,1422000
"8988","Cleveland","Ohio","United States of America","41.499495","-81.695409",1,1975,2300000
"8989","Cochin",NA,"India","9.93988","76.26022",1,1975,525000
"8990","Coimbatore",NA,"India","11.00555","76.96612",1,1975,550000
"8991","Cologne","Koln, Coln","Germany","50.937531","6.960278",1,1975,1800000
"8992","Colombo",NA,"Sri Lanka","6.9344","79.8428",1,1975,850000
"8993","Columbus","Ohio","United States of America","39.961176","-82.998794",1,1975,953000
"8994","Conakry",NA,"Guinea","9.53795","-13.67729",1,1975,500000
"8995","Copenhagen",NA,"Denmark","55.67594","12.56553",1,1975,1500000
"8996","Cordoba",NA,"Argentina","-31.4135","-64.18105",1,1975,905000
"8997","Coventry",NA,"United Kingdom","52.40656","-1.51217",3,1975,645000
"8998","Curitiba",NA,"Brazil","-25.42778","-49.27306",1,1975,1013000
"8999","Da Nang",NA,"Vietnam","16.051571","108.214897",1,1975,500000
"9000","Daegu","Taegu","Republic of Korea","35.871435","128.601445",1,1975,1311000
"9001","Daejeon","Taejon","Republic of Korea","36.350412","127.384548",1,1975,506000
"9002","Dakar",NA,"Senegal","14.6937","-17.44406",1,1975,590000
"9003","Dallas","Texas","United States of America","32.78014","-96.800451",1,1975,2400000
"9004","Damascus",NA,"Syria","33.5102","36.29128",1,1975,1100000
"9005","Dar-es-Salaam","Dar es Salaam","Tanzania","-6.822921","39.269661",1,1975,517000
"9006","Dayton","Ohio","United States of America","39.11284","-84.47272",1,1975,938000
"9007","Delhi",NA,"India","28.65381","77.22897",1,1975,4400000
"9008","Denver","Colorado","United States of America","39.737567","-104.984718",1,1975,1285000
"9009","Detroit","Michigan","United States of America","42.33143","-83.04575",1,1975,4800000
"9010","Dhaka","Dacca","India","23.709921","90.407143",1,1975,1900000
"9011","Dhanbad",NA,"India","23.80199","86.44324",1,1975,515000
"9012","Dnipropetrovsk","Dnepropetrovsk, Ekaterinoslav","Ukraine","48.464717","35.046183",1,1975,1320000
"9013","Donetsk","Donestsk, Stalino","Ukraine","48.015883","37.80285",1,1975,1900000
"9014","Dresden",NA,"Germany","51.05089","13.73832",1,1975,650000
"9015","Dublin",NA,"Ireland","53.33306","-6.24889",1,1975,850000
"9016","Durban",NA,"South Africa","-29.8579","31.0292",1,1975,860000
"9017","Dusseldorf","Düsseldorf","Germany","51.22172","6.77616",1,1975,1150000
"9018","East Berlin",NA,"Germany","52.5186","13.4044",1,1975,1094000
"9019","Edinburgh",NA,"United Kingdom","55.95206","-3.19648",1,1975,650000
"9020","Edmonton",NA,"Canada","53.55014","-113.46871",1,1975,535000
"9021","Esfahan","Isfahan","Iran","32.651389","51.679192",1,1975,648000
"9022","Faisalabad",NA,"Pakistan","31.41667","73.08333",1,1975,900000
"9023","Florence","Firenze","Italy","43.771033","11.248",1,1975,660000
"9024","Fortaleza",NA,"Brazil","-3.71722","-38.54306",1,1975,1317000
"9025","Frankfurt am Main",NA,"Germany","50.110922","8.682128",1,1975,1600000
"9026","Fukuoka","Hakata","Japan","33.591389","130.414722",2,1975,1300000
"9027","Fushun","Liaoning province","China","41.85583","123.92333",3,1975,1196000
"9028","Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,1975,755000
"9029","Gdansk","Danzig","Poland","54.352025","18.64663",2,1975,730000
"9030","Genova","Genoa","Italy","44.40565","8.946256",1,1975,865000
"9031","Glasgow",NA,"United Kingdom","55.86515","-4.25763",1,1975,1900000
"9032","Goiania","Goiânia","Brazil","-16.67861","-49.25389",1,1975,518000
"9033","Goteborg","Göteborg","Sweden","57.70887","11.97456",1,1975,691000
"9034","Guadalajara",NA,"Mexico","20.67359","-103.343803",1,1975,1500000
"9035","Guangzhou","Canton","China","23.11667","113.25",1,1975,3000000
"9036","Guatemala City","Iximche","Guatemala","14.64072","-90.51327",1,1975,950000
"9037","Guayaquil",NA,"Ecuador","-2.18194","-79.89167",1,1975,907000
"9038","Guiyang","Gwiyang, Kweiyang","China","26.647661","106.630154",1,1975,784000
"9039","Gwangju","Kwangchu","Republic of Korea","35.166667","126.916667",1,1975,607000
"9040","Haiphong",NA,"Vietnam","20.85611","106.68222",1,1975,1000000
"9041","Hamburg",NA,"Germany","53.57532","10.01534",1,1975,2200000
"9042","Hamilton",NA,"Canada","43.250022","79.866092",1,1975,515000
"9043","Handan","Ye","China","36.6","114.483333",3,1975,615000
"9044","Hangzhou","Hangchow","China","30.25","120.166667",2,1975,1112000
"9045","Hannover",NA,"Germany","52.37052","9.73322",1,1975,880000
"9046","Hanoi","Hà Noi","Vietnam","21.033333","105.85",1,1975,1500000
"9047","Harare","Salisbury","Zimbabwe","-17.863889","31.029722",1,1975,569000
"9048","Harbin","Haerbin","China","45.75","126.65",1,1975,1800000
"9049","Hartford",NA,"United States of America","41.7627","-72.6743",3,1975,1048000
"9050","Havana","La Habana","Cuba","23.13302","-82.38304",1,1975,1900000
"9051","Hefei","Hofei, Luchow","China","31.866667","117.283333",1,1975,899000
"9052","Helsinki","Helsinfors","Finland","60.173324","24.941025",1,1975,800000
"9053","Hiroshima",NA,"Japan","34.396775","132.460017",1,1975,1200000
"9054","Ho Chi Minh","Saigon","Vietnam","10.823099","106.628767",1,1975,3500000
"9055","Hohhot",NA,"China","40.81056","111.65222",1,1975,697000
"9056","Hong Kong",NA,"China","22.28552","114.15769",1,1975,3900000
"9057","Honolulu",NA,"United States of America","21.30694","-157.85833",1,1975,685000
"9058","Houston","Texas","United States of America","29.760193","-95.36939",1,1975,2100000
"9059","Huainan",NA,"China","32.62639","116.99694",1,1975,776000
"9060","Hyderabad",NA,"India","17.38405","78.45636",1,1975,1700000
"9061","Ibadan",NA,"Nigeria","7.38778","3.89639",1,1975,847000
"9062","Incheon","Inchon","Republic of Korea","37.456256","126.705206",1,1975,799000
"9063","Indianapolis","Indiana","United States of America","39.76838","-86.15804",1,1975,1010000
"9064","Indore",NA,"India","22.71792","75.8333",1,1975,650000
"9065","Irkutsk",NA,"Russian Federation","52.29778","104.29639",1,1975,507000
"9066","Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,1975,3200000
"9067","Izhevsk",NA,"Russian Federation","56.84976","53.20448",1,1975,520000
"9068","Jabalpur",NA,"India","23.16697","79.95006",1,1975,540000
"9069","Jacksonville","Florida","United States of America","30.3369","-81.6614",1,1975,595000
"9070","Jakarta","Batavia","Indonesia","-6.21462","106.84513",1,1975,5300000
"9071","Jeddah","Jiddah","Saudi Arabia","21.543333","39.172778",2,1975,580000
"9072","Jilin","Kirin","China","43.896536","125.32599",3,1975,845000
"9073","Jinan","Tsinan","China","36.650997","117.120497",1,1975,1294000
"9074","Jinzhou","Chinchou, Chinchow","China","41.1077778","121.1416667",3,1975,854000
"9075","Johannesburg",NA,"South Africa","-26.20227","28.04363",1,1975,3000000
"9076","Juarez",NA,"Mexico","31.739444","-106.486944",2,1975,915000
"9077","Kabul",NA,"Afghanistan","34.52813","69.17233",1,1975,570000
"9078","Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,1975,600000
"9079","Kanpur","Cawnpore","India","26.4478","80.34627",1,1975,1415000
"9080","Kansas City","Missouri","United States of America","39.11417","-94.62746",1,1975,1239000
"9081","Kaohsiung",NA,"Taiwan","22.61626","120.31333",1,1975,985000
"9082","Karachi",NA,"Pakistan","24.9056","67.0822",1,1975,4400000
"9083","Karaganda",NA,"Kazakhstan","49.833333","73.166667",1,1975,566000
"9084","Katowice",NA,"Poland","50.25842","19.02754",1,1975,2200000
"9085","Kazan",NA,"Russian Federation","55.790278","49.134722",2,1975,947000
"9086","Khabarovsk",NA,"Russian Federation","48.48272","135.08379",3,1975,510000
"9087","Kharkov","Kharkiv","Ukraine","49.9935","36.230384",1,1975,1600000
"9088","Khartoum",NA,"Sudan","15.55177","32.53241",1,1975,800000
"9089","Kiev",NA,"Russian Federation","50.45466","30.5238",1,1975,1900000
"9090","Kingston",NA,"Jamaica","17.992731","-76.8",1,1975,500000
"9091","Kinshasa","Leopoldville","Democratic Republic of the Congo","-4.325","15.3222",1,1975,2200000
"9092","Kitakyushu",NA,"Japan","33.83333","130.83333",1,1975,1480000
"9093","Krakow","Cracow","Poland","50.06143","19.93658",1,1975,660000
"9094","Krasnodar","Ekaterinodar","Russian Federation","45.006247","38.960626",1,1975,530000
"9095","Krasnoyarsk",NA,"Russian Federation","56.01839","92.86717",1,1975,747000
"9096","Krivoi Rog","Kryvyi Rih","Ukraine","47.910483","33.391783",1,1975,629000
"9097","Kuala Lumpur",NA,"Malaysia","3.1412","101.68653",1,1975,840000
"9098","Kunming","Yunnanfu","China","25.03889","102.71833",1,1975,1284000
"9099","Kuwait",NA,"Kuwait","29.369721","47.978324",1,1975,800000
"9100","La Paz",NA,"Bolivia","-16.5","-68.15",1,1975,660000
"9101","La Plata",NA,"Argentina","-34.92145","-57.95453",1,1975,542000
"9102","Lagos",NA,"Nigeria","6.524379","3.379206",1,1975,1060000
"9103","Lahore",NA,"Pakistan","31.54972","74.34361",1,1975,2400000
"9104","Lanzhou","Lanchow","China","36.061089","103.834304",1,1975,2000000
"9105","Leeds",NA,"United Kingdom","53.79648","-1.54785",1,1975,2000000
"9106","Leipzig",NA,"Germany","51.33962","12.37129",1,1975,730000
"9107","Liege","Liège","Belgium","50.63373","5.56749",1,1975,560000
"9108","Lille",NA,"France","50.628442","3.054975",1,1975,935000
"9109","Lima","Rimac","Peru","-12.04318","-77.02824",1,1975,3500000
"9110","Lisbon",NA,"Portugal","38.71667","-9.13333",1,1975,1600000
"9111","Liverpool",NA,"United Kingdom","53.408372","-2.991572",1,1975,1600000
"9112","Lodz",NA,"Poland","51.75","19.46667",1,1975,970000
"9113","London",NA,"United Kingdom","51.511214","-0.119825",1,1975,10500000
"9114","Los Angeles","California","United States of America","34.052234","-118.243685",1,1975,8900000
"9115","Louisville","Kentucky","United States of America","38.252563","-85.758367",1,1975,867000
"9116","Luanda","Loanda","Angola","-8.838333","13.23444",3,1975,600000
"9117","Lucknow",NA,"India","26.83928","80.92313",1,1975,1020000
